pool_id,hex,vrf_key,blocks_minted,live_stake,live_size,live_saturation,live_delegators,active_stake,active_size,declared_pledge,live_pledge,margin_cost,fixed_cost,reward_account,owners,registration,retirement
pool1m83drqwlugdt9jn7jkz8hx3pne53acfkd539d9cj8yr92dr4k9y,d9e2d181dfe21ab2ca7e95847b9a219e691ee1366d22569712390655,165bdaa66f660a124eda44a2de23cccad630bb0f791f15ac93fc5611e0146f2e,1241,17687128470194,0.0007599337883687599,0.26953963171619044,119,18769429140513,0.0008071659508487777,250000000000,267411239744,0.04,400000000,stake1u9lpq73s8rw9jj9vsz8kjtyjr9lvzcdta3yd55el9zg52xql5ezkc,"['stake1uxys76g5l0y8wx4zyzcua0rfwmj7p38rgfqfpre8snp3plcxf7m4x', 'stake1u89c8yhzgmyvcys4gcj6y39tvst0y843pxyv8yxpw7mycmq0hejty']","['7829c9360e6ed5674f9300f64833314cee59deb9d1e56120e75a54fa638e5c4f', '20877e6ecc7e4c4f1af76d8b5e64b59a7784208c6488e9104e6411f396094fc2', 'ca130ec74509194893886a38f51dcf250ab767e8118556848192278c568ec963', 'c6a569191196a3ed57f8ecae1670b022a70853ec4ae889353c74303a2f24be12', 'f9741fb4639baf903216cef888bccc322d95d19e5b4d7257ce477a9581c64709', '469db677c21245adfe7a2ea21d84c41b994feaea25776c27bd082a0b37484875', '6026230b7ec83d0c54e94477732b86b70a71fb43591db55f77877cdbe01ad2bf', '3852a35687f947e3795a612e1ea323a5c1b6bb6ff8efc85d8ee0fa693680eecb', '9bc8aadb58fd3ff1bd986210a139de7619a636da6f706b0f8dd32117bd208684', '3fedc8e4ceecc2e7bf77914dde8888f7f51b600ba3fb61badb42fc64102dd561', '31663f9a040ec8fc07e54c0c6442849fc8e52ac824b4be81978759e4d62dbb54']",[]
pool1krznhwu3h5pu2stuslr53z5rme50t6384macsmylcnljwc7yjky,b0c53bbb91bd03c5417c87c7488a83de68f5ea27aefb886c9fc4ff27,8d45f7ee6d7fbc3fc681a2ffabad001907e4a16a8fe33e2222ff05b3ea4f1fd0,2051,27435180204865,0.0011787623108407256,0.4180932128665383,366,26831664338695,0.00115387664146114,150000000000,167091281904,0,340000000,stake1u8eqt4en4njkrpwxa7srjg5n8v5rkakt86nuzv38zfhme9qvzr4ml,['stake1u8eqt4en4njkrpwxa7srjg5n8v5rkakt86nuzv38zfhme9qvzr4ml'],"['5acab445406231250cd618a1bdcf504c2d35731db4e599fa755e5759da1eee15', '55dde01bc8c05baf97d10b4058cc8980b7a66c62ce5bcc9f77ca7fdb45162f8d', 'efdacb1179df34d071b77800e429b515e41163b41675e5836e8ca8c334b64cea', 'bcee57a907c676e5592deafe0ef1f6e70c5cb92129991ef00dfc18252e4cc5f1', 'f5c219df27497631391269eec8f9b2dc9d1b3f0a500e6e9f62085bec5733a7ed', '039bcb947d6e6238167f7f2fc1b89bdae261160334e1306e4eb8a8e151745200', 'a2d450e459fec77222a124039cfc2831e2e1a6bb02aca39318e2c015f3443963', '661839aa575e34158def844198797ef955e5704f4fd5b9dd1719f936e371884f', '040e42954c70af40de5884b4890187a7cbc59a8884102d424b82571ade1cbf86', '04e0d1a467e7d43f113d3593d4f78b52d2ebfca62644c9b0022f403ea601359d', '10a24bcc97385f7a75784f1c68894f1cdef897b0123b2b0329a49ef3ba1ecd4b', 'f97854b167781c81358af4cfb20dbea57068931c7cdbcf50ca00a36801348186', '82cf3fb35e0f90cbc23b461d1d996b431c0e00c0883559a18a8ee8032dc45f7a', '6294a576a3dc023430914d36c3a14b7b9d4908e6f57b9de7a6512df2f9ca7a9a', 'b74d6f55e2c298edfba9f4e9afd46bf4c33644eede89f4830ad5a8054a6ec916', '6a72f68e91319f4c7eff407c7206bb0fd3aef8b0ee93f5a9fa1b140c8f15449f', '6b97a8918f87b96737421137882557fe1f2e4e42137375396163c4421d1b1bae', 'aa8e3ad1cca3f6868f6552975fc542c77c4c235d9033e11cfa1a9636ae7fb7ae', 'a763f3d05e273571b81e608e4f281ac381afdab99dd9de903520b3d97d3b5c65', 'db7954fb61d61bfa290d0584cb06439c94de8316fbe0f30b9e9988803efd06a6', 'ef2c6b48419b6375bd5f27e159a4a6372e90ab9301e778c806060a4e352c2eb6', '0dbf982bf5e779a80b306291aa23450944b84cde94fb771fbf6250f103ff2c20']",[]
pool1v4wgyctxyxlcf90qtgflznv5f4fcm6cy0z80mchctekt20d3cww,655c82616621bf8495e05a13f14d944d538deb04788efde2f85e6cb5,59463435b9f3757ca3ccd3d153f30ed1508f52f977d6bf8e4cd11f223352894a,139,4237598676064,0.00018206993978217174,0.06457807938875555,25,4232971834920,0.0001820359431536719,305000000000,334957102074,0.01,340000000,stake1uyjdrx4xcs0esy8a65e2vyeskdxjc45dgwzznkwdlatcsccttwhcu,['stake1uyjdrx4xcs0esy8a65e2vyeskdxjc45dgwzznkwdlatcsccttwhcu'],['61852555996368233dfd940dcc9ac23fc8f684ddaaa32b77863029f5e4d601d1'],[]
pool12584mjtgz3fhgpx823qht56gycnfnezg6aqqthazv4qdxkd5c46,550f5dc96814537404c7544175d348262699e448d74005dfa26540d3,e3b2ae7665d9786a5f94a651529b7f657d8148061efebab71e7abd7aa27af733,256,2673713732947,0.00011487706495240414,0.04074555211760445,121,2677525407638,0.00011514507582508277,50000000000,72474582006,0.02,340000000,stake1uyl3nhfm24gu326aszu3u5d9p8ztqx97z2gjhnk7p5slnscnrr2er,"['stake1uyx6hdehk8l5nn7q2qelqajuv6x924w2g2436gu2255zg7grl57kf', 'stake1uyl3nhfm24gu326aszu3u5d9p8ztqx97z2gjhnk7p5slnscnrr2er']","['85f033c08633cc705a2eed12acf81338c7086ec7f2bab448c927990fbe7dfe7e', '24ce19c0aed95c320430c104be71682186b800996bfe0ff5daec1f63baf62238', '009c39fd8e860a283cebb4d16edcbab7d5674c5d973964d354fe23b621a2c9be', '1b8d70738755e9ff0763a20e801ba5e36e70f4660f28d2a804a16f875f2af4ff', '03ab37e0ba9792e3e43e96d7aff20be198dd46db65e82677bc08eeb5ad9128d4']",[]
pool1jhzf2mm6zdlhl6w89uhgx8nq8p6ykcc86qq58vjy0ejyxrrksfj,95c4956f7a137f7fe9c72f2e831e6038744b6307d00143b2447e6443,e9cceb0737fe163bca8c07b32b9efe96b33f4be515ae397fe8a4eb1210885ec3,3492,46603448513222,0.0020023338010679804,0.7102043935580981,707,44551486152230,0.0019159049757230934,600000000000,873660243192,0.03,340000000,stake1u98smhcptv87gtky8h4429g65sy0gglas52dljf7j5wnapq6d0m0a,"['stake1uy8tcvlfqlken2z8m52e98ven6d5uv0wegeym9dty7tsahcr4zpk5', 'stake1u98smhcptv87gtky8h4429g65sy0gglas52dljf7j5wnapq6d0m0a']","['eab2c48fce3c49a3a250fd959d458815258b463606c177aaf02be37bc40f837f', '3e1f067e3df9db3fb144ad6cfc520d5fbd80ff9fa0454b8dc0fb4de43b49880c', 'e5a19f5a58accc84318d1d8066f74149ceb46d1327388abd1668182bd4c90299', '13dc84203d5a4b4c32b4c3808591316e4f9c855c0b7a2b4d45310a418df8d62d', '6d7cba32260224290d993d81f5e6f046908907303edf864e661560831db530a9', 'f922bd6e4175a5bad24da5558c1cd0280b5b9228645dbf198afe6662004dfb78', 'b4e8cafb9cb3cc0ff4cf734c0c27220e6443e2d1caef76127bd6a7d253c56b04', '615f2eddeb6d2e129a50364429fd30759b6c261d24ab0d71aa5cb4ad85060fa9', '87ea887661b9f097ab6c7db306e181b56f7dec85aa2f3f90d470bf8833359cf5']",[]
pool13wzpwavanfpkr4r4j30plrlc6dn6p822lkt22zdllmy7q8y7s90,8b8417759d9a4361d475945e1f8ff8d367a09d4afd96a509bffec9e0,89e6db3b21f811233ae6ca2bf17dbeb1946b9da9272fff736c34fcccc337f835,334,747821674214,3.213042517712205e-05,0.011396286231352037,108,564112404354,2.4259252736843843e-05,50000000,1240437969,0,340000000,stake1uyrcr530pwf30z80tl3d08duy4u8rqd7767zsrxskh4t7tg0m7ex6,"['stake1uyrcr530pwf30z80tl3d08duy4u8rqd7767zsrxskh4t7tg0m7ex6', 'stake1uyvr8q8rflt3rc8u6srmsx3r0uqujlfeqprjuktsjn3txtsdk65qg']","['715bdea0667d01d0b4e8ccae762dfa6359b7636c16141b8f3dab07d2a28afa3f', '244a524e078801d87c59fd88e28be38336698653eaf5904a2966aa7370ecf0b7', '9c24588a27d2f73d31d929656ebd5b4751640370d079f3cb5138d4988e2270ef', '3af888f5856d4002c0cf783407b142b2159b36446dac8a0f719195b5a47dde76', '483565229890a80024c267dca87238fa03dd121335b57c81c1a88770e2d97124', '8d522c817726046dd8947d4563765d57b464ef934ce6598397c83ef941764a79', '606e3dbcd7dbd88ae8807510a53ea4ec56155c66e4708f852a31f47d0d0f3452', '08dda856d5df1305c143f21a8165e05b1def7390f3fae21eed125566ba00b82c', 'fd5660985c078d3cacd36e40afa1c8a8bf2dd9d4ecf452fb99806d3e4a5a3dbf']",[]
pool1df9rj4n0t3zlpak7xnh4ue6t3yh9zlw7a02w4l8askp77up25rt,6a4a39566f5c45f0f6de34ef5e674b892e517ddeebd4eafcfd8583ef,c89955b3d37abfdc4eb0afba63392acbdb5f270ebf94dfabd7a26ae2b270bc7e,242,2111202795916,9.070858174738899e-05,0.032173273635024854,70,2007642508051,8.633723816765581e-05,50000000000,61847655274,0.02,340000000,stake1u9zzujspwtxg03d4wrnwn49fxzj4c9qqw7dwfqygjmpxsyqqe2m5j,['stake1u9zzujspwtxg03d4wrnwn49fxzj4c9qqw7dwfqygjmpxsyqqe2m5j'],"['7f6ad53328939498abb67344492f21d24bf2b18e9b084831576c4f2840b373d6', '14640889489c8d4c381f005d9911c0f0898b2c2c1e51c4f499e5293166ef9fb8', '007f6c6130470083b4a77f8c06a8bac3ef343c070fe7fd77e0d6911dc691e5bc', '4c0d483da1198a41dc26595d146ced4e952f5a26533279464b384dddb463596f', '2e45dd8b494b37f8b5ba6e44a2836cd80c4031dec65afcee831a1b2e57384aea', 'a35f9197cb5052675c4a7d20b388f1bea9de169ed32c12ee28801f2ef2c5d56c', 'c71a91e340055ec5f6e1c0f8a3f76fc91985fb5a95d00dc02d4b26ab583116d9', 'eff5e6744e826e3bdf930525c6b70f31ffa73c72d1176e43acf76c6bf60acc66', '82ec1668a5769c6b4561ff3e75320e506cbd84261d401e8995c146a8d285c518', '1beae5d09a17d6d0d11be2ef0bfa44c09bfe0015b15b922dc4398bf98da58edf', '3dc21a55d9f4cf18d82aa9f130dd131aaef1a2c1dff24e24bfc0963657a05332', 'fc0b0ed216662d83e51bace470291de85e766ee4e9adcb4f6f2922c0f96aec6e', 'cba71ab591f7400650ed657c2341a7b0a54524a3b24a69154e438d0a0c97b9b8', '09892faa9635ae10122b3e93b18d061627b4828d77b1412dcc387fc7ca96335f']",[]
pool1q3xdrewrldt06rpjx6pzguzm847ujxnmajxrsr7dsthscz4htlv,044cd1e5c3fb56fd0c32368224705b3d7dc91a7bec8c380fcd82ef0c,e8bf5d6068a8c9fdbf0c154841e6a31fb2d7f9bd67b4dc85bf625b0a81897cc4,6,12252432404,5.264301319004183e-07,0.00018671861423786302,6,12252432404,5.26907141264006e-07,10000000000,11779092160,0,340000000,stake1u9904c2r7mnendyysny73qwlt5unc70gamqkhkmzdduchycl50nz2,['stake1u9904c2r7mnendyysny73qwlt5unc70gamqkhkmzdduchycl50nz2'],"['795b2749311c998a7f990ef21ef8f4297ccc193ab2c5575642c7e156bf5fd862', '60744837d9270da894c9328b134648cc7a833e2f352c2f5a4107cad96c6e1eea', '9a464c03dc77ecddaecef32d390c7c5d9b2f0f0b16b527f96f975c3673ac5f9f', 'd975520129c224100feea2f8da35e22bb05857d8a3d2d310464a53797e5ca9e7', '5a8839057ac9c0a4df9f2661923d638ca4b887aab56bbac341c155adfbc346c4', '8801275f342dfe46483c6611bb8594784747292ffd01dfb59240a0c132d42d5a']",[]
pool1u899yml96tf2cf4zkw4490mnhf832pk6fefnaluvt7487jmqzhg,e1ca526fe5d2d2ac26a2b3ab52bf73ba4f1506da4e533eff8c5faa7f,0789b0c3bf948c32a531b3603e5b64123b11cf5c7106b79639f713bdce090763,132,1263854719188,5.4301969159029777e-05,0.01926027371411784,19,1263854719188,5.4351173310123104e-05,400440000000,422846897037,0.02,340000000,stake1uxw43r9h97yxtaza0af0xj98fkqmddcfawf0ggsjv7er9wcddtxld,['stake1uxw43r9h97yxtaza0af0xj98fkqmddcfawf0ggsjv7er9wcddtxld'],"['8662d248e670464167888568c1aeef8fa30a6fd680cd1fd5cde150b3a4611e97', '1e0fbd519e6d33cc6e3d46ab6805b406c2d7b3a67ace69c3f91e3f7d374ff58a', 'df1ae8351d694b62e158609ca825cb64c640012c0db2668cd140e8577f69ee72', '135ea73b5dda03db7d67a809906203a9a61b7c3a9e9dd3f2dcbaa48a4f093ea5', 'ed8c31b40b41182dc5d08fcb804769e32480e1264c63ec2ef339ac088c135349', '2ed7466d2ae8dab2ee2bc10c979319bdabbbd6c8396deb37ca9a0092152c26df', '1721b2058d336672aaa35fb8b3de53ec89b084c054e91b4c4016389b00c3bde4', 'bbdb82f2f5b8752752dcf996c50e4de05d49f0958915567f06bc12cf6733b623', '45e3d184dba68362d957937b8d7b2ef370004b3666f749ae5725fc69c55ff593', 'dbba944c2f99b461155f3228a285cb2496874db928dceb2a4dcb9cb668e5ad48', '07887878dbfcc42fb605276e2585c32fa438ed6014e0446ccbeb187a096b2f2b', 'da945d3e53e8a8d4351df5b0af990714365229998a5433b6aca05f96dd67bb7c', '36ab022383e219b4456115bad79b755619fdd30f606b75e1f07c2cc560d6eb3f']",[]
pool1fh4sh2telea0tfdy39h0drx6uq566yt9gf24edpz7335sclx39z,4deb0ba979fe7af5a5a4896ef68cdae029ad116542555cb422f46348,271b2df6822322ec3b42e05b6fa0d4960eb59bea7a7a1d2369fa415414252078,2075,38586403550657,0.0016578786024645702,0.5880301610192529,1020,37259290192619,0.0016023092748921968,550000000000,550604635233,0.02,340000000,stake1u8ve5zys6vmmz89uedxx87vs5v6wfh4tqyalyy84xdwh46gjmdh0h,"['stake1u8tsy995a4hmxy928vuldvutw9dmtj8elczpf85y076xy9cy480lc', 'stake1u8j4gm959d5ppzgj2fpzh78a7hv6lw544dneenalx9fl6jqzpkxrm']","['0cc1723e7e688b2a96656979eefd833f96eba04742c4bf71e1acffd7c40250c8', 'c985ce38adc4a702c787f730b779c42655d9c04a9f4dd547d9a6569cd31b997f', '0c51192ac873f78c6f7d26a34fd9c6aceff0917ad6847784c93fe2b3decbefa9', 'f9a738e30943d5b00cf3c28b68aa8cbfad4890cc99646959cda46b70438a9df0', 'e43b2d79f53263989ab70ecd8e78f60274080308deac0980430cb2a7fcfb80db', '16d4596ef26943501d3a916c3c43dd29c522d4fc93457b89eee9d3bfeb431881', '1c546b501cdff2ba9fdcc2ebb74d90a63634b06547cae88295ee09c4738db4df', 'e72f54623f372fdb292e4bdccb264146a0942642ce0da227328c2cc93156973f', 'fddfbcd0368d113872038da7b21e759da2b347434e4a8277dec4e6e993f72158', '8b2fe13254b6de89ae9f3687091e123a7a53f5c95f9fa0fbdabb9e6e078bda53', 'e721e601f3531aeced0534a85889410993f65e9c9d5ccb3e6f5d1c50f6c47116', 'e4b7890ea027572651915561aefcbe618b3d713166e1b3a2e05fb8547f424073', '08809d695432d92024343096e2d101042a453df3f650f4228dd0e3a7c822c228']",[]
pool1pk7cjkcdsawxf25dwml0ely8vhjx7wp7nqans3jwatanceyqae0,0dbd895b0d875c64aa8d76fefcfc8765e46f383e983b38464eeafb3c,aa0d3b8b0043da757f63fca0e4a26d8a9eaf78898adb3ceb23e459c03e99704b,418,10833268050497,0.0004654552288632829,0.16509152887844128,324,10439983367245,0.00044896405950242,750000000000,773764855790,0.025,340000000,stake1ux8hwgvmgc98u6zaez5ljnc25nvjqgpvlwv3fqcckvs26ec289tgv,"['stake1ux8hwgvmgc98u6zaez5ljnc25nvjqgpvlwv3fqcckvs26ec289tgv', 'stake1u8drlm6c9pjp6uz76c0rdhdtd8ntuc77fn3jespzeupkpnq7tyfvp']","['0ff4482be258b053bbbc113ec6b45a166253cce1b5c98d4290cbd65a877268bf', 'a484a8fa33174758cbeba458bcaa86e4ff5deb4f1c61957eca945232613fad23', 'f69f543829e3a936c68b6131d1245bb93d9d8f5ea66cfff88b56cb1bbe447c15', 'e0616d735ac0b3450807b2a9218adbdb5c4ce637f2cddcde901e17c414339d00', '18058386d295ab161fb50d6e2284e9e205f91ba48123c7b925682ed4eacb0691', 'a578f6e70af26746f41d615555bf4ab5c9d7311f50e10fb877d55b7c6080e601', '84fd4f80a1001e5b37341a282146c8a2d7101cec5fb3feb12a35ec65aa1bdbee', 'e876a8c06c21c2b54c9d9ab98ae2726071017aac20572dd305695e485544de70', 'e5da9466a86e3f602c4444428c5a4d2ddea3666b074333c08ea96bf056b33e0b']",[]
pool1g0hsnjnt0du3kp33gjua3npncngr3yg4ak2zfdhd4zvmy6r8hyd,43ef09ca6b7b791b063144b9d8cc33c4d0389115ed9424b6eda899b2,5bdd9b85ed2e96ab4b9e984fadafaa91ba0636a837c8336046d1db5a17b62488,377,5696853490247,0.0002447673437732264,0.0868161157018739,149,5688782524766,0.00024464204645752787,500000000000,527804578277,0.02,340000000,stake1uxlcrfc30xhm9tqt8mu0r0pkl0zmspxqmzzq3r6q7wy6v4gg6ulcu,['stake1uxlcrfc30xhm9tqt8mu0r0pkl0zmspxqmzzq3r6q7wy6v4gg6ulcu'],"['7ebcd86960fea0082ac4f1292a0a156cc4a5f707b4ecdc8712e19f2d03deb500', 'c51f346fee1821fb9a3189472d7c601106a5c5a72c6fdbc40aed698e55c350f4', 'c26e3efa94048513498fbdf96609ff59c0d54421650cb3399d1f9b6afd8e5a7f', '73fc49c7524521a7191ce84f3135f7eda7253ed17f1f5d8c78f85e1e6d00aa5d', '5cfefea4f0aa8d70388d357fba64aa496bf703ed9f1de8ea70e130f814770939', '06a57e2c96a61c5217bdf49d3997581cde820939f8631858ff0404fec358deee', '956c2f66b1bf5d2ad25e55cc02e5c9ccaf800760709f592e86d68e5d618cdca0', '471056dab1c70b544690a9990d55250a1dbca703d361a6c608d8977e2356600e']",[]
pool14kg79f3v5lqfvp5etqvmy6m9kuzpnd80w5cl44qrl8tpuk00quc,ad91e2a62ca7c09606995819b26b65b70419b4ef7531fad403f9d61e,8e44c8f56520e5928f9f28a19089023d292023949893224538d6eb7c4ee5bb81,287,435317952140,1.8703591206009496e-05,0.006633945170749066,15,436102789681,1.875429030182257e-05,109000000000,111573007088,0.042,340000000,stake1uxljsn9gl53sw5kut2ucpkp3l9706p85qfs2lauy2vxx8mgxf555t,['stake1uxljsn9gl53sw5kut2ucpkp3l9706p85qfs2lauy2vxx8mgxf555t'],"['591fac5eba0b5751ec9d6e7dbf3e7ab7bda8193ea5378a7db70cb6e3bdf45131', 'c96af2229408461e9ff7e00f6e0737eb9e88aff1b2117fa157c8ec30ef355e7d']",[]
pool1lagcrwhhy24grdxpetj5vwwey6z8ncp7gx9gdd5p7gnd5f6urcc,ff5181baf722aa81b4c1cae54639d9268479e03e418a86b681f226da,8e0e21c77fa122c02eb95c2a8873d13abaed6ecb69d63ad0f5feaa39bde12f43,4,34679598977,1.4900213493735038e-06,0.0005284931554648919,5,34679168364,1.491352970706697e-06,20000000000,23732504134,0.03,345000000,stake1u9pss8x9mdtdldd9tspy9wwdcll7wucnn2xd0ts7vz6x9yqupglzm,['stake1u9pss8x9mdtdldd9tspy9wwdcll7wucnn2xd0ts7vz6x9yqupglzm'],"['49be5965c31a60c387e680c32c4e1d083e8403621e012cc7f0d3befcd687c72c', '28a2574550cee7995fafbf6abcca52bd24df203da4cce5b5f0b3ecfc94433c38', '579829c80b5add46141e202b247814b9e4361ad9474c57743967abe2140df87b', '5ca9956fc6a2d9389a2c4117e0bf24f1bb1e6e8920368bbb34cda63b9cd6a3bd', 'e817b77a3a6fd6afe5debc113e9681316eb4fb410ae2fec4bfc9db34b0991d9a', '56d96ff8919edf80fc9b30b499e3e5ef77e47faa970a182bb02304abed04f682', '0b0b202ffd9ea5cf5ced0eca884b3c6525ca6f30571d8b933fcf7c595f24b07a', '6f30c1f5a50fec0a03a57abcdc23218e27e48717d2be9bfe593fc8b736eb8b20', '3e6abd84595dd23432652223e3d7720cdad58e04fa94e46989ebb9ee88798480', '00797f2e7c013814bff7b700fed66b4500cbf6c7c03732242ce31b275a93df57', '80e9b0a30417b86151674e35b17d774fd1d31b5fddca8ef76f1b036534488e33', 'c88254752f3413c7c1e2159f7518c358896f6c356af02c2d47ecacd4fb1010ed']",[]
pool13n4jzw847sspllczxgnza7vkq80m8px7mpvwnsqthyy2790vmyc,8ceb2138f5f4201fff0232262ef99601dfb384ded858e9c00bb908af,22949d45458dc3e13866133c13c375a3a480541c22502d8e316d66eb2d01ea88,51,161713835110,6.948092651324274e-06,0.002464407245778548,17,161713835110,6.954388463537363e-06,135000000000,150749539868,0.03,340000000,stake1uyc4gpj4ye5j6sxpeh5wlr4zchrv0cya3talarxmsyfc96g3cylkp,['stake1uyc4gpj4ye5j6sxpeh5wlr4zchrv0cya3talarxmsyfc96g3cylkp'],"['4077484020ab776692690b6a154dde9028e45dfddfdb8c322f92009e4d64cf5b', 'a9f3031c7e0370a53cac5a1c828938a6a5d65548ff56322f04f8b2d9a6e8720b', '3e11c3674356b7c0da4474308e5c450624e8c3e35440a6b614ddf163b68270a4', 'b4f88f707a05290019d73f43469569afe96a7ac0a879a23b3f038350b43e06ad', '0e4ef139da9aa1f3ae0dd7b004103af8901a942c80156095cc84fb816e71dd99', 'c5b93ad511c62b76adf8d81fb8509dc9c653e1fdbb4eda959039cefba8e37bbb', 'cd2031d319e52c963f1ac7ca4beaf0366cf5d6a28d2cbba2dd56928e8c2bd744', '6074b4e0e274f05cefe22d1e4586b9a8d5e983dde5448fc0d76df1fb00d3049c', 'c284a0c22ce080b5bcd771fe41a2a37b54160c9d97fdc78ec98ea12d35791364']",[]
pool1ekhy5xsgjaq38em75vevk8df0k0rljju77tljw288ys5kumqce5,cdae4a1a08974113e77ea332cb1da97d9e3fca5cf797f9394739214b,5517fbeb4c6a5a613835808de183345eaf85ab0e251210e493e088afa41d9ab0,3213,56556911715192,0.0024299879005567,0.8618883037123516,1444,54675837934319,0.002351295523391824,200000000000,203838335653,0.01,340000000,stake1u8uzevd539lxn40jt60g72a649zdphe9e8hrye4nf5jv0js9uzhzg,"['stake1u9qsgte62jau0qu6kjy8zch8aynt55gql6jsxe05464n99gsqd7ra', 'stake1u8uzevd539lxn40jt60g72a649zdphe9e8hrye4nf5jv0js9uzhzg']","['b1bfffc26b6210ced9cc679781922e8b1ac70a2f7719523528639da4ab7f2d88', 'be5b798897f5b83e5bf562df6fc68a94d5528acc80ab8e999ce866aa63a4d06a', '0f4781efd649f91e37847cb2699a8a41632ee94df1465e255577772f362339bf', '630c7195fdc1c5c14bb12c460059c5adb11b3cd6d3e576628aee0a8338f1b6ad', '119fe23a35e0ddcbb5778f17ad2371228a53b5ced037c12083a0c77b5711e1d4', 'f1fe58c30ec7f5193476694fafc46dcdb11c3408e114e8fa2a95425243907ed4', '09c2c3d34de116365c9cf9a6e75f45856013388d962dbd5584c27b7d0bb36eed']",[]
pool1qqqz9vlskay2gv3ec5pyck8c2tq9ty7dpfm60x8shvapguhcemt,000022b3f0b748a43239c5024c58f852c05593cd0a77a798f0bb3a14,e88b18e2ffe54b9b2549be5099419c0a49d25d96430cc1addf2d3818b78cc3ff,576,6546660115639,0.0002812795887825448,0.09976658220773663,177,6534699428833,0.0002810201012773471,1100000000000,1196238851175,0.0258,340000000,stake1u8qxnvgv8xyy6ae6c9x0jzfsta5s3h3n3wudvnewlglnsuqchvtrg,"['stake1u9yy7tguycnjl2tm8dhtujx4jme0gc6nwvpa8mwnxu0crtg3s2x2m', 'stake1ux22ka78a30anj2du6r6n2vw6n58ydt7yw3vfsqgugjkpvqk2xypr', 'stake1uxtmcm880shvshqn26hg5agc9ujmwx0nk6xk6sv0pusgq3ch4kmlv', 'stake1u8qxnvgv8xyy6ae6c9x0jzfsta5s3h3n3wudvnewlglnsuqchvtrg']","['10ea879b12a2b5f4d2d1b7d8a72ab93b517e32986cd5a1454544de1f08ea195b', '6138d8f2c06422d8d43a4ec7dcec86608b8f64f026ea687a851b9964b4cfebed', 'f8570806d8fb0879a41b695672e0fa73648162f1ae950c2e098fd39aee4c376b']",[]
pool1wz27a9pvd2jat98s375lxaaj7qxy405km4vzp83wn5vtwp59kvh,7095ee942c6aa5d594f08fa9f377b2f00c4abe96dd58209e2e9d18b7,2e6e28c69b0174f1509ecbfc18bacc7917543f8595c1dda0fdbfafdb75e5a755,1411,33081766750160,0.0014213699173806602,0.5041432950173644,2367,34043346894627,0.0014640099206301887,300000000000,305888594281,0,340000000,stake1ux5hzn7cvnxpj64tm54l6jfksf927pqsqunc63fek4qk3sc3enawz,"['stake1u9htmk2c2z7tzcgg0579cd2vjmh6stdzyyn5le77hfg86gqplwxgw', 'stake1ux5hzn7cvnxpj64tm54l6jfksf927pqsqunc63fek4qk3sc3enawz', 'stake1uxurpm9mdps4c7nm7qqvdeznjwnrc704um9z8l6flmtemuqxxgycy']","['6da287f4e9a4c64adb4d08e3aabb45b31ac7d6fa680e5261cbb745266a6f2455', 'fafc6bac67d16235e63ebecc67ed918f62186c1b41335dea6ea947332a80c06c', 'c85eb367b1cddac4a5791f3fed9fa4b84a6bbca2dc70bc97860a736fe92cd744', 'aa16cfbafe10fc37c53e5a211faa532cd45510b82b65c3325070ce951da6a466', 'd0bc1c36fe227be8823eb4badbaab2c29ace705f75bb3c8638ac252803416209', 'f6e499419a68ac3998dfe0f38779a718f7a6a3743dbd8ff59d756afd1b051c82', '19279f741a491b05a36e8a7e9cc495b75b7a27d91723a2e440265fcd239c92a7', '6d207502d4603d8de2a666a3388174380842c4230324eba21bf31b1b1c3d09da', 'c49868b775c0d5aa58f1d5d40675efb5236d043f8ed1926fce72c813a905bf9f', '8b631eb93cbd393bb1ed6c7f04c0fb2cadd60d0ec02ba946dd74a4138f1163fd', 'abffeeef3ef411dd17f0acb88cdbb87790be05a271bbf354f324fb814c811cc3', 'add3ebb488d4f0f80991d44e9319ec3502944af469247f7e3427ce3243f45a42', '7de5c33ecc53818e18b3d62d2a5c6d409035c8efc5bb389ad542c2aefdd92bdd', 'e9e98c62253f473516798694d0322c557fb960dd01e66882815fe7b9a1ffd94f', '25acb932c2940b6d0e669ad8ac3b137484de6df2cd89fa665dceb3bf1d5d24f3', '0f7fc9c3b0276ad4f079866423ae86f78c2fbae2b6ddcdfd9b7cc4eb2c5834d2', '4f97b99d5cc4c0e99d3c20a50a7f517b2c2b1ecc40dc4523a30a20f792ffbaa4', 'cf4fe24ab3fa33d8f834261c9ce3d0d61b7f7572ae99fdb2a2f5c6ca2699cdb1', '6675b6fc9c3766d5377e439da358c1e4f6ef8bc4da51135804291647f5ebf5f0']",[]
